date,mkt_rf,smb,hml,umd,rf
2018-08-01,0.0344,0.0115,-0.04,0.0528,0.0016
2018-09-01,6e-4,-0.0229,-0.0171,4e-4,0.0015
2018-10-01,-0.0768,-0.047400000000000005,0.034,-0.0207,0.0019
2018-11-01,0.0169,-0.0068000000000000005,0.0028000000000000004,-0.0137,0.0018
2018-12-01,-0.09570000000000001,-0.023700000000000002,-0.018799999999999997,0.021099999999999997,0.002
2019-01-01,0.084,0.0288,-0.0045000000000000005,-0.0866,0.0021
2019-02-01,0.034,0.0206,-0.0271,0.0085,0.0018
2019-03-01,0.011000000000000001,-0.0305,-0.0412,0.0219,0.0019
2019-04-01,0.0397,-0.0172,0.0216,-0.0297,0.0021
2019-05-01,-0.0694,-0.0131,-0.023700000000000002,0.0758,0.0021
2019-06-01,0.0693,0.0028000000000000004,-0.006999999999999999,-0.0225,0.0018
2019-07-01,0.011899999999999999,-0.019299999999999998,0.004699999999999999,0.0288,0.0019
2019-08-01,-0.0258,-0.0239,-0.0479,0.0691,0.0016
2019-09-01,0.0143,-0.0097,0.0677,-0.0683,0.0018
2019-10-01,0.0206,0.0029,-0.019,0.0015,0.0016
2019-11-01,0.0388,0.0078000000000000005,-0.0199,-0.0264,0.0012
2019-12-01,0.0277,0.0073,0.0178,-0.0187,0.0014000000000000002
2020-01-01,-0.0011,-0.0313,-0.0625,0.059699999999999996,0.0013
2020-02-01,-0.08130000000000001,0.010700000000000001,-0.038,-0.0034999999999999996,0.0012
2020-03-01,-0.13390000000000002,-0.0479,-0.1388,0.0796,0.0013
2020-04-01,0.1365,0.0245,-0.0134,-0.0526,0
2020-05-01,0.0558,0.024900000000000002,-0.048499999999999995,0.0040999999999999995,1e-4
2020-06-01,0.0246,0.0269,-0.0223,-0.0073,1e-4
2020-07-01,0.057699999999999994,-0.023,-0.0144,0.0759,1e-4
2020-08-01,0.07629999999999999,-0.0028000000000000004,-0.0288,0.0044,1e-4
2020-09-01,-0.0363,-3e-4,-0.0265,0.031400000000000004,1e-4
2020-10-01,-0.021,0.042699999999999995,0.0431,-0.032,1e-4
2020-11-01,0.1247,0.0572,0.0215,-0.1247,1e-4
2020-12-01,0.0463,0.0479,-0.0134,-0.023799999999999998,1e-4
2021-01-01,-3e-4,0.075,0.0285,0.0453,1e-4
2021-02-01,0.0278,0.0207,0.071,-0.0793,0
2021-03-01,0.0308,-0.022799999999999997,0.0727,-0.0616,0
2021-04-01,0.0493,-0.032,-0.0095,0.012199999999999999,0
2021-05-01,0.0029,-0.0027,0.0713,0.009000000000000001,0
2021-06-01,0.0275,0.016,-0.0775,0.0216,0
2021-07-01,0.0127,-0.0394,-0.0181,-0.0231,0
2021-08-01,0.0291,-0.0046,-0.001,0.024900000000000002,0
2021-09-01,-0.0437,0.0067,0.051,0.015,0
2021-10-01,0.0665,-0.023700000000000002,-0.0045000000000000005,0.032400000000000005,0
2021-11-01,-0.0155,-0.0132,-0.0040999999999999995,0.0086,0
2021-12-01,0.031,-0.016399999999999998,0.0322,-0.0274,1e-4
2022-01-01,-0.0625,-0.0596,0.128,-0.0262,0
2022-02-01,-0.0229,0.0219,0.031,0.0177,0
2022-03-01,0.030600000000000002,-0.0166,-0.0176,0.0297,1e-4
2022-04-01,-0.0946,-0.0138,0.0617,0.0487,1e-4
2022-05-01,-0.0034000000000000002,-0.0196,0.0859,0.0246,3e-4
2022-06-01,-0.08439999999999999,0.0218,-0.061,0.0073,6e-4
2022-07-01,0.09570000000000001,0.027999999999999997,-0.0403,-0.0394,8e-4
2022-08-01,-0.0377,0.013999999999999999,0.0029,0.021,0.0019
2022-09-01,-0.0935,-0.008199999999999999,2e-4,0.0351,0.0019
2022-10-01,0.0783,7.000000000000001e-4,0.0806,0.039599999999999996,0.0023
2022-11-01,0.0461,-0.0351,0.0141,-0.019799999999999998,0.0029
2022-12-01,-0.0641,-0.0069,0.0134,0.0453,0.0033
2023-01-01,0.0664,0.0501,-0.04,-0.1602,0.0034999999999999996
2023-02-01,-0.0259,0.011699999999999999,-0.0083,0.0013,0.0034000000000000002
2023-03-01,0.025099999999999997,-0.055099999999999996,-0.08869999999999999,-0.0245,0.0036
2023-04-01,0.0060999999999999995,-0.0336,-5e-4,0.016200000000000003,0.0034999999999999996
2023-05-01,0.0034999999999999996,0.016,-0.0774,-0.006500000000000001,0.0036
2023-06-01,0.0647,0.0155,-0.002,-0.0235,0.004
2023-07-01,0.0321,0.020499999999999997,0.041100000000000005,-0.0405,0.0045000000000000005
2023-08-01,-0.0239,-0.032,-0.0108,0.0377,0.0045000000000000005
2023-09-01,-0.0524,-0.024900000000000002,0.014499999999999999,0.0024,0.0043
2023-10-01,-0.0318,-0.0388,0.0019,0.0168,0.004699999999999999
2023-11-01,0.0883,-3e-4,0.0166,0.0276,0.0044
2023-12-01,0.0487,0.0636,0.0492,-0.0548,0.0043
2024-01-01,0.006999999999999999,-0.050199999999999995,-0.024700000000000003,0.0508,0.004699999999999999
2024-02-01,0.0507,-0.0022,-0.0352,0.049800000000000004,0.0042
2024-03-01,0.028300000000000002,-0.025099999999999997,0.042199999999999994,-0.004,0.0043
2024-04-01,-0.0467,-0.0239,-0.0052,-0.0042,0.004699999999999999
2024-05-01,0.0434,0.0078000000000000005,-0.0167,-2e-4,0.0044
2024-06-01,0.0277,-0.030600000000000002,-0.0331,0.009000000000000001,0.0040999999999999995
2024-07-01,0.0124,0.068,0.0574,-0.0242,0.0045000000000000005
2024-08-01,0.0161,-0.0355,-0.0113,0.0479,0.0048
2024-09-01,0.0174,-0.0017000000000000001,-0.0259,-0.006,0.004
2024-10-01,-0.0097,-0.0101,0.0089,0.0287,0.0039000000000000003
2024-11-01,0.06509999999999999,0.0463,-5e-4,0.009000000000000001,0.004
2024-12-01,-0.0317,-0.0273,-0.029500000000000002,5e-4,0.0037
